denominazione_comune,lat,lon,sigla_provincia,id,id_province
Lisciano Niccone,43.2459971,12.1433664,PG,4429,66
Magione,43.1425785,12.2054071,PG,4430,66
Marsciano,42.9101679,12.3395399,PG,4431,66
Massa Martana,42.775529,12.5230116,PG,4432,66
Monte Castello di Vibio,42.8402868,12.3522639,PG,4433,66
Montefalco,42.8938884,12.6525181,PG,4434,66
Monteleone di Spoleto,42.6510894,12.9515866,PG,4435,66
Monte Santa Maria Tiberina,43.4367895,12.1629211,PG,4436,66
Montone,43.3636926,12.3268374,PG,4437,66
Nocera Umbra,43.1109193,12.7903168,PG,4438,66
Norcia,42.7923285,13.0928507,PG,4439,66
Paciano,43.0220641,12.0710066,PG,4440,66
Panicale,43.0293261,12.1006278,PG,4441,66
Passignano sul Trasimeno,43.184923,12.1368822,PG,4442,66
Perugia,43.1067296,12.3882454,PG,4443,66
Piegaro,42.9704799,12.0858198,PG,4444,66
Pietralunga,43.4421654,12.4368416,PG,4445,66
Poggiodomo,42.7116423,12.9347211,PG,4446,66
Preci,42.8786491,13.0387165,PG,4447,66
San Giustino,43.5486262,12.1767513,PG,4448,66
Sant'Anatolia di Narco,42.7330825,12.836006,PG,4449,66
Scheggia e Pascelupo,43.403712,12.6679993,PG,4450,66
Scheggino,42.7125529,12.8311874,PG,4451,66
Sellano,42.8887961,12.9270671,PG,4452,66
Sigillo,43.3312582,12.7407679,PG,4453,66
Spello,42.992479,12.6712599,PG,4454,66
Spoleto,42.7344494,12.7382991,PG,4455,66
Todi,42.7822152,12.4068949,PG,4456,66
Torgiano,43.0256964,12.4339788,PG,4457,66
Trevi,42.8770975,12.7476975,PG,4458,66
Tuoro sul Trasimeno,43.208731,12.0717346,PG,4459,66
Umbertide,43.3064364,12.3269335,PG,4460,66
Valfabbrica,43.1593786,12.6012928,PG,4461,66
Vallo di Nera,42.7692824,12.8622033,PG,4462,66
Valtopina,43.0590073,12.7544713,PG,4463,66
Acquasparta,42.6905926,12.5463127,TR,4464,96
Allerona,42.8116706,11.9738573,TR,4465,96
Alviano,42.5876907,12.2956463,TR,4466,96
Amelia,42.5588602,12.4119159,TR,4467,96
Arrone,42.5831104,12.769623,TR,4468,96
Attigliano,42.5149005,12.2894226,TR,4469,96
Baschi,42.6700959,12.2162746,TR,4470,96
Calvi dell'Umbria,42.4011021,12.5667841,TR,4471,96
Castel Giorgio,42.7077579,11.9796003,TR,4472,96
Castel Viscardo,42.7557082,12.0015334,TR,4473,96
Fabro,42.8634143,12.0129403,TR,4474,96
Ferentillo,42.6204972,12.789865,TR,4475,96
Ficulle,42.8362872,12.0663414,TR,4476,96
Giove,42.5092485,12.3250483,TR,4477,96
Guardea,42.6234948,12.2972366,TR,4478,96
Lugnano in Teverina,42.5742504,12.3303199,TR,4479,96
Montecastrilli,42.6497567,12.4877848,TR,4480,96
Montecchio,42.6623415,12.2879973,TR,4481,96
Montefranco,42.5970124,12.7666068,TR,4482,96
Montegabbione,42.9212065,12.0925243,TR,4483,96
Monteleone d'Orvieto,42.9164288,12.0515608,TR,4484,96
Narni,42.5192207,12.5152876,TR,4485,96
Orvieto,42.7181431,12.1083084,TR,4486,96
Otricoli,42.4233041,12.478295,TR,4487,96
Parrano,42.8634989,12.1056952,TR,4488,96
Penna in Teverina,42.4929778,12.3553835,TR,4489,96
Polino,42.5847734,12.843799,TR,4490,96
Porano,42.6869983,12.1019921,TR,4491,96
San Gemini,42.6133444,12.5462453,TR,4492,96
San Venanzo,42.8688221,12.2662037,TR,4493,96
Stroncone,42.498213,12.6627444,TR,4494,96
Terni,42.5606759,12.6466854,TR,4495,96
Avigliano Umbro,42.6550464,12.4280934,TR,4496,96
Acquapendente,42.7440093,11.8650524,VT,4497,106
Arlena di Castro,42.4629642,11.8235817,VT,4498,106
Bagnoregio,42.626039,12.0985015,VT,4499,106
Barbarano Romano,42.2522076,12.0659608,VT,4500,106
Bassano Romano,42.2182406,12.1926568,VT,4501,106
Bassano in Teverina,42.4630442,12.3083984,VT,4502,106
Blera,42.2741501,12.0257601,VT,4503,106
Bolsena,42.6447006,11.9875839,VT,4504,106
Bomarzo,42.4909835,12.2513706,VT,4505,106
Calcata,42.2197163,12.4257178,VT,4506,106
Canepina,42.3807634,12.2336493,VT,4507,106
Canino,42.4641355,11.7490717,VT,4508,106
Capodimonte,42.5489031,11.9062971,VT,4509,106
Capranica,42.2566375,12.1780595,VT,4510,106
Caprarola,42.3275312,12.2379655,VT,4511,106
Carbognano,42.3320706,12.2667704,VT,4512,106
Castel Sant'Elia,42.2492831,12.3680909,VT,4513,106
Castiglione in Teverina,42.6449203,12.2041114,VT,4514,106
Celleno,42.5597664,12.1264036,VT,4515,106
Cellere,42.5079518,11.7678396,VT,4516,106
Civita Castellana,42.289136,12.4117642,VT,4517,106
Civitella d'Agliano,42.6061903,12.1879567,VT,4518,106
Corchiano,42.3455492,12.3566382,VT,4519,106
Fabrica di Roma,42.3346941,12.2951749,VT,4520,106
Faleria,42.2262128,12.4431904,VT,4521,106
Farnese,42.550143,11.7244955,VT,4522,106
Gallese,42.3723749,12.4044898,VT,4523,106
Gradoli,42.6437027,11.8560902,VT,4524,106
Graffignano,42.5731564,12.2047993,VT,4525,106
Grotte di Castro,42.6739128,11.8702363,VT,4526,106
Ischia di Castro,42.544133,11.7578129,VT,4527,106
Latera,42.6263697,11.8284282,VT,4528,106
Lubriano,42.6353124,12.1071207,VT,4529,106
Marta,42.5349636,11.9251552,VT,4530,106
Montalto di Castro,42.3531894,11.6041766,VT,4531,106
Montefiascone,42.5375771,12.0303669,VT,4532,106
Monte Romano,42.2678754,11.8987755,VT,4533,106
Monterosi,42.1955504,12.3099393,VT,4534,106
Nepi,42.2423287,12.3488111,VT,4535,106
Onano,42.693689,11.8149825,VT,4536,106
Oriolo Romano,42.1584204,12.1380652,VT,4537,106
Orte,42.4604068,12.3863899,VT,4538,106
Piansano,42.5178492,11.8282457,VT,4539,106
Proceno,42.7571721,11.8304339,VT,4540,106
Ronciglione,42.2916782,12.2157313,VT,4541,106
Villa San Giovanni in Tuscia,42.2834795,12.0529384,VT,4542,106
San Lorenzo Nuovo,42.6855579,11.9060956,VT,4543,106
Soriano nel Cimino,42.4188892,12.2347203,VT,4544,106
Sutri,42.2419795,12.224841,VT,4545,106
Tarquinia,42.2544085,11.7582318,VT,4546,106
Tessennano,42.4803747,11.7923215,VT,4547,106
Tuscania,42.4166776,11.8756413,VT,4548,106
Valentano,42.5691637,11.8183788,VT,4549,106
Vallerano,42.3837421,12.263956,VT,4550,106
Vasanello,42.4181192,12.3464925,VT,4551,106
Vejano,42.2162606,12.0952742,VT,4552,106
Vetralla,42.3207785,12.0535184,VT,4553,106
Vignanello,42.383804,12.2780681,VT,4554,106
Viterbo,42.4173438,12.1047322,VT,4555,106
Vitorchiano,42.4702721,12.1742215,VT,4556,106
Accumoli,42.6947504,13.2476838,RI,4557,79
Amatrice,42.6293491,13.288384,RI,4558,79
Antrodoco,42.4174959,13.0802015,RI,4559,79
Ascrea,42.195658,12.9967194,RI,4560,79
Belmonte in Sabina,42.3182167,12.8926885,RI,4561,79
Borbona,42.5122088,13.1325445,RI,4562,79
Borgorose,42.193345,13.2325683,RI,4563,79
Borgo Velino,42.4055645,13.0584893,RI,4564,79
Cantalice,42.4682596,12.9035475,RI,4565,79
Cantalupo in Sabina,42.307833,12.6467711,RI,4566,79
Casaprota,42.2518052,12.80366,RI,4567,79
Casperia,42.3379192,12.6703001,RI,4568,79
Castel di Tora,42.2154516,12.964331,RI,4569,79
Castelnuovo di Farfa,42.2318691,12.7426975,RI,4570,79
Castel Sant'Angelo,42.3947384,13.0299329,RI,4571,79
Cittaducale,42.3866215,12.948148,RI,4572,79
Cittareale,42.61758,13.1598322,RI,4573,79
Collalto Sabino,42.1363859,13.0482815,RI,4574,79
Colle di Tora,42.2120428,12.9477745,RI,4575,79
Collegiove,42.1748417,13.0370687,RI,4576,79
Collevecchio,42.335401,12.5527178,RI,4577,79
Colli sul Velino,42.4989462,12.7797056,RI,4578,79
Concerviano,42.3234083,12.9857207,RI,4579,79
Configni,42.4235866,12.6423454,RI,4580,79
Contigliano,42.4107085,12.7665456,RI,4581,79
Cottanello,42.4061429,12.6864363,RI,4582,79
Fara in Sabina,42.2094854,12.7292489,RI,4583,79
Fiamignano,42.2647813,13.1255024,RI,4584,79
Forano,42.2978742,12.5950277,RI,4585,79
Frasso Sabino,42.229624,12.8053108,RI,4586,79
Greccio,42.4536515,12.7691026,RI,4587,79
Labro,42.5257335,12.800169,RI,4588,79
Leonessa,42.56145,12.9638968,RI,4589,79
Longone Sabino,42.2723862,12.9654921,RI,4590,79
Magliano Sabina,42.3612912,12.4809921,RI,4591,79
Marcetelli,42.2267467,13.0472252,RI,4592,79
Micigliano,42.4509085,13.0549301,RI,4593,79
Mompeo,42.247671,12.7511683,RI,4594,79
Montasola,42.3855221,12.6809894,RI,4595,79
Montebuono,42.3658685,12.5977049,RI,4596,79
Monteleone Sabino,42.2325378,12.8590201,RI,4597,79
Montenero Sabino,42.2812005,12.8131626,RI,4598,79
Monte San Giovanni in Sabina,42.3281418,12.7776814,RI,4599,79
Montopoli di Sabina,42.2446657,12.6919086,RI,4600,79
Morro Reatino,42.5258125,12.8321614,RI,4601,79
Nespolo,42.1557034,13.0694804,RI,4602,79
Orvinio,42.1315141,12.9374701,RI,4603,79
Paganico Sabino,42.1895072,12.9974842,RI,4604,79
Pescorocchiano,42.2060179,13.1484965,RI,4605,79
Petrella Salto,42.2945223,13.0683579,RI,4606,79
Poggio Bustone,42.5021003,12.8857951,RI,4607,79
Poggio Catino,42.295032,12.6918076,RI,4608,79
Poggio Mirteto,42.2645494,12.6836521,RI,4609,79
Poggio Moiano,42.2018287,12.8771134,RI,4610,79
Poggio Nativo,42.2157823,12.7953262,RI,4611,79
Poggio San Lorenzo,42.2528625,12.8455085,RI,4612,79
Posta,42.5234158,13.0962421,RI,4613,79
Pozzaglia Sabina,42.1597522,12.964549,RI,4614,79
Rieti,42.4048456,12.862057,RI,4615,79
Rivodutri,42.5160011,12.85515,RI,4616,79
Roccantica,42.320761,12.6923321,RI,4617,79
Rocca Sinibalda,42.2741784,12.9257611,RI,4618,79
Salisano,42.257442,12.7456134,RI,4619,79
Scandriglia,42.1650203,12.8421008,RI,4620,79
Selci,42.3196779,12.6226668,RI,4621,79
Stimigliano,42.2977185,12.565686,RI,4622,79
Tarano,42.355801,12.594891,RI,4623,79
Toffia,42.2124698,12.7523655,RI,4624,79
Torricella in Sabina,42.2607054,12.8697198,RI,4625,79
Torri in Sabina,42.3530418,12.6384652,RI,4626,79
Turania,42.1373884,13.0097719,RI,4627,79
Vacone,42.3862289,12.6357916,RI,4628,79
Varco Sabino,42.2395906,13.0199591,RI,4629,79
Affile,41.8843334,13.0972828,RM,4630,80
Agosta,41.9819572,13.03208,RM,4631,80
Albano Laziale,41.7290631,12.6587006,RM,4632,80
Allumiere,42.1564965,11.902137,RM,4633,80
Anguillara Sabazia,42.0928712,12.269787,RM,4634,80
Anticoli Corrado,42.0092939,12.9903816,RM,4635,80
Anzio,41.4480021,12.628715,RM,4636,80
Arcinazzo Romano,41.8801657,13.1140978,RM,4637,80
Ariccia,41.7199715,12.6705785,RM,4638,80
Arsoli,42.041365,13.0165231,RM,4639,80
Artena,41.7386142,12.9153588,RM,4640,80
Bellegra,41.881032,13.0280445,RM,4641,80
Bracciano,42.1033072,12.1756218,RM,4642,80
Camerata Nuova,42.0184047,13.1081315,RM,4643,80
Campagnano di Roma,42.1407724,12.3832509,RM,4644,80
Canale Monterano,42.136623,12.1035328,RM,4645,80
Canterano,41.9418075,13.0375648,RM,4646,80
Capena,42.1407405,12.5392775,RM,4647,80
Capranica Prenestina,41.8620257,12.9523458,RM,4648,80
Carpineto Romano,41.6043679,13.0852998,RM,4649,80
Casape,41.9063598,12.8861357,RM,4650,80
Castel Gandolfo,41.7467112,12.6504581,RM,4651,80
Castel Madama,41.9756162,12.8685711,RM,4652,80
Castelnuovo di Porto,42.1257515,12.5004464,RM,4653,80
Castel San Pietro Romano,41.8463254,12.8947498,RM,4654,80
Cave,41.8180368,12.9317845,RM,4655,80
Cerreto Laziale,41.9443198,12.9816475,RM,4656,80
Cervara di Roma,41.9880401,13.067695,RM,4657,80
Cerveteri,41.9981974,12.0989662,RM,4658,80
Ciciliano,41.9611933,12.9416341,RM,4659,80
Cineto Romano,42.0501965,12.963921,RM,4660,80
Civitavecchia,42.0920861,11.7933771,RM,4661,80
Civitella San Paolo,42.1958439,12.5825005,RM,4662,80
Colleferro,41.7303639,13.0055885,RM,4663,80
Colonna,41.834259,12.751113,RM,4664,80
Fiano Romano,42.1719618,12.5924406,RM,4665,80
Filacciano,42.2551379,12.5977077,RM,4666,80
Formello,42.0801776,12.4008447,RM,4667,80
Frascati,41.8059422,12.6807897,RM,4668,80
Gallicano nel Lazio,41.8699913,12.8225604,RM,4669,80
Gavignano,41.6980336,13.0525996,RM,4670,80
Genazzano,41.8316711,12.9723511,RM,4671,80
Genzano di Roma,41.7068551,12.6913193,RM,4672,80
Gerano,41.9337719,12.9939697,RM,4673,80
Gorga,41.6558928,13.1107864,RM,4674,80
Grottaferrata,41.7884131,12.667726,RM,4675,80
Guidonia Montecelio,42.0000332,12.7263837,RM,4676,80
Jenne,41.8874242,13.1678075,RM,4677,80
Labico,41.7855817,12.8860622,RM,4678,80
Lanuvio,41.6797204,12.7029755,RM,4679,80
Licenza,42.0743172,12.9017208,RM,4680,80
Magliano Romano,42.1598213,12.4362942,RM,4681,80
Mandela,42.0318996,12.9237507,RM,4682,80
Manziana,42.1294094,12.1282436,RM,4683,80
Marano Equo,41.9946144,13.0168592,RM,4684,80
Marcellina,42.0229519,12.8072428,RM,4685,80
Marino,41.7696536,12.6586071,RM,4686,80
Mazzano Romano,42.2046272,12.3994318,RM,4687,80
Mentana,42.033661,12.6372219,RM,4688,80
Monte Compatri,41.808232,12.7369966,RM,4689,80
Monteflavio,42.1109472,12.8306999,RM,4690,80
Montelanico,41.6494932,13.0395446,RM,4691,80
Montelibretti,42.1348995,12.7388755,RM,4692,80
Monte Porzio Catone,41.8155529,12.7166589,RM,4693,80
Monterotondo,42.0512766,12.6162456,RM,4694,80
Montorio Romano,42.137226,12.805932,RM,4695,80
Moricone,42.1165542,12.7739343,RM,4696,80
Morlupo,42.1427883,12.5044107,RM,4697,80
Nazzano,42.2286082,12.5972486,RM,4698,80
Nemi,41.7201107,12.7144233,RM,4699,80
Nerola,42.1619804,12.7866488,RM,4700,80
Nettuno,41.4574362,12.6614125,RM,4701,80
Olevano Romano,41.8606785,13.0324742,RM,4702,80
Palestrina,41.8393784,12.8891535,RM,4703,80
Palombara Sabina,42.0665022,12.7651096,RM,4704,80
Percile,42.0946183,12.9104067,RM,4705,80
Pisoniano,41.9081009,12.958998,RM,4706,80
Poli,41.8871251,12.8932862,RM,4707,80
Pomezia,41.6699818,12.501632,RM,4708,80
Ponzano Romano,42.2581616,12.5718605,RM,4709,80
Riano,42.0913443,12.5227285,RM,4710,80
Rignano Flaminio,42.2097027,12.4807057,RM,4711,80
Riofreddo,42.061326,12.9994922,RM,4712,80
Rocca Canterano,41.9549288,13.0238649,RM,4713,80
Rocca di Cave,41.8462936,12.9455885,RM,4714,80
Rocca di Papa,41.7619502,12.7084211,RM,4715,80
Roccagiovine,42.0501877,12.8985993,RM,4716,80
Rocca Priora,41.7941759,12.7632457,RM,4717,80
Rocca Santo Stefano,41.9104763,13.0244668,RM,4718,80
Roiate,41.874078,13.0644491,RM,4719,80
Roma,41.892724,12.4836647,RM,4720,80
Roviano,42.0260994,12.9945252,RM,4721,80
Sacrofano,42.1057091,12.4478132,RM,4722,80
Sambuci,41.9862296,12.9374013,RM,4723,80
San Gregorio da Sassola,41.9181116,12.8725295,RM,4724,80
San Polo dei Cavalieri,42.0122632,12.8400432,RM,4725,80
Santa Marinella,42.0335208,11.854142,RM,4726,80
Sant'Angelo Romano,42.0339739,12.7130232,RM,4727,80
Sant'Oreste,42.2340087,12.5198785,RM,4728,80
San Vito Romano,41.8827194,12.9833394,RM,4729,80
Saracinesco,42.0040266,12.9522946,RM,4730,80
Segni,41.6914033,13.0231707,RM,4731,80
Subiaco,41.925185,13.0997345,RM,4732,80
Tivoli,41.9634531,12.7984664,RM,4733,80
Tolfa,42.1495343,11.9377563,RM,4734,80
Torrita Tiberina,42.236741,12.6174051,RM,4735,80
Trevignano Romano,42.1557171,12.2451488,RM,4736,80
Vallepietra,41.9267495,13.2308468,RM,4737,80
Vallinfreda,42.0844465,12.9954046,RM,4738,80
Valmontone,41.7768371,12.9177431,RM,4739,80
Velletri,41.6863324,12.7771939,RM,4740,80
Vicovaro,42.0144392,12.8915313,RM,4741,80
Vivaro Romano,42.1002735,13.0066394,RM,4742,80
Zagarolo,41.8398184,12.8296354,RM,4743,80
Lariano,41.7278742,12.8326112,RM,4744,80
Ladispoli,41.9548341,12.0699837,RM,4745,80
Ardea,41.60924,12.545372,RM,4746,80
Ciampino,41.8028358,12.6016862,RM,4747,80
San Cesareo,41.8214186,12.8007039,RM,4748,80
Fiumicino,41.7721637,12.2368657,RM,4749,80
Fonte Nuova,41.9962284,12.61887,RM,4750,80
Aprilia,41.5941031,12.6481664,LT,4751,48
Bassiano,41.5492885,13.0322513,LT,4752,48
Campodimele,41.3897463,13.5302267,LT,4753,48
Castelforte,41.3001761,13.8227446,LT,4754,48
Cisterna di Latina,41.5927198,12.8282715,LT,4755,48
Cori,41.6423652,12.9132003,LT,4756,48
Fondi,41.3568569,13.4299044,LT,4757,48
Formia,41.2556339,13.6059227,LT,4758,48
Gaeta,41.2133087,13.5719528,LT,4759,48
Itri,41.2908646,13.5312527,LT,4760,48
Latina,41.4675423,12.9036817,LT,4761,48
Lenola,41.4094377,13.4618195,LT,4762,48
Maenza,41.5227026,13.1806726,LT,4763,48
Minturno,41.2623991,13.7465604,LT,4764,48
Monte San Biagio,41.3529141,13.3511468,LT,4765,48
Norma,41.5852339,12.9725191,LT,4766,48
Pontinia,41.4081761,13.0440243,LT,4767,48
Ponza,40.8948079,12.968681,LT,4768,48
Priverno,41.4739501,13.1806495,LT,4769,48
Prossedi,41.5168592,13.2610557,LT,4770,48
Roccagorga,41.5260604,13.1553367,LT,4771,48
Rocca Massima,41.6783168,12.9198607,LT,4772,48
Roccasecca dei Volsci,41.479777,13.2124914,LT,4773,48
Sabaudia,41.3000693,13.0249029,LT,4774,48
San Felice Circeo,41.2334267,13.0886938,LT,4775,48
Santi Cosma e Damiano,41.2997779,13.8140132,LT,4776,48
Sermoneta,41.5496825,12.9838288,LT,4777,48
Sezze,41.4978907,13.0587649,LT,4778,48
Sonnino,41.4141912,13.2416821,LT,4779,48
Sperlonga,41.257294,13.4361497,LT,4780,48
Spigno Saturnia,41.3054861,13.7342253,LT,4781,48
Terracina,41.2918426,13.2487838,LT,4782,48
Ventotene,40.7963,13.4330428,LT,4783,48
Acquafondata,41.5430711,13.952163,FR,4784,37
Acuto,41.7918186,13.1730232,FR,4785,37
Alatri,41.7264229,13.3421041,FR,4786,37
Alvito,41.6877146,13.7426332,FR,4787,37
Amaseno,41.4680722,13.3357787,FR,4788,37
Anagni,41.7438881,13.1545173,FR,4789,37
Aquino,41.4924344,13.7039938,FR,4790,37
Arce,41.5877293,13.5740586,FR,4791,37
Arnara,41.5837194,13.3876733,FR,4792,37
Arpino,41.6480786,13.6107874,FR,4793,37
Atina,41.6197789,13.8003516,FR,4794,37
Ausonia,41.3541921,13.7488525,FR,4795,37
Belmonte Castello,41.5782058,13.8117379,FR,4796,37
Boville Ernica,41.6430806,13.4708585,FR,4797,37
Broccostella,41.7034663,13.6344528,FR,4798,37
Campoli Appennino,41.7378142,13.6788185,FR,4799,37
Casalattico,41.6214167,13.7246635,FR,4800,37
Casalvieri,41.6313669,13.7131534,FR,4801,37
Cassino,41.4926247,13.8301244,FR,4802,37
Castelliri,41.6792626,13.5504779,FR,4803,37
Castelnuovo Parano,41.3777076,13.7553316,FR,4804,37
Castrocielo,41.5311272,13.6962853,FR,4805,37
Castro dei Volsci,41.5086066,13.4066708,FR,4806,37
Ceccano,41.5685141,13.3336338,FR,4807,37
Ceprano,41.5456383,13.5194198,FR,4808,37
Cervaro,41.4809874,13.9050484,FR,4809,37
Colfelice,41.5558306,13.6056563,FR,4810,37
Collepardo,41.7611393,13.3677105,FR,4811,37
Colle San Magno,41.5497844,13.6939885,FR,4812,37
Coreno Ausonio,41.3462369,13.7773152,FR,4813,37
Esperia,41.3851372,13.6849314,FR,4814,37
Falvaterra,41.5038099,13.522587,FR,4815,37
Ferentino,41.6922668,13.2528449,FR,4816,37
Filettino,41.8901963,13.3241187,FR,4817,37
Fiuggi,41.8042102,13.2212451,FR,4818,37
Fontana Liri,41.6110192,13.5499443,FR,4819,37
Fontechiari,41.6699827,13.6765442,FR,4820,37
Frosinone,41.6395961,13.3511683,FR,4821,37
Fumone,41.7279033,13.2894606,FR,4822,37
Gallinaro,41.6577358,13.7986353,FR,4823,37
Giuliano di Roma,41.5397809,13.279708,FR,4824,37
Guarcino,41.7994691,13.3138956,FR,4825,37
Isola del Liri,41.6783701,13.5749681,FR,4826,37
Monte San Giovanni Campano,41.6389958,13.5158567,FR,4827,37
Morolo,41.6377878,13.1970185,FR,4828,37
Paliano,41.804846,13.0593387,FR,4829,37
Pastena,41.4678936,13.4920154,FR,4830,37
Patrica,41.5920796,13.2438699,FR,4831,37
Pescosolido,41.7496718,13.6557251,FR,4832,37
Picinisco,41.6467783,13.8671692,FR,4833,37
Pico,41.4516563,13.5587094,FR,4834,37
Piedimonte San Germano,41.4973201,13.7503375,FR,4835,37
Piglio,41.8301111,13.1455421,FR,4836,37
Pignataro Interamna,41.4372295,13.7889489,FR,4837,37
Pofi,41.5654022,13.4152747,FR,4838,37
Pontecorvo,41.4573502,13.6653676,FR,4839,37
Posta Fibreno,41.6933426,13.6968728,FR,4840,37
Ripi,41.6126695,13.4264857,FR,4841,37
Rocca d'Arce,41.5874833,13.5837328,FR,4842,37
Roccasecca,41.5517888,13.6686125,FR,4843,37
San Biagio Saracinisco,41.6134471,13.9276632,FR,4844,37
San Donato Val di Comino,41.7081014,13.8137761,FR,4845,37
San Giorgio a Liri,41.4068134,13.7666143,FR,4846,37
San Giovanni Incarico,41.5029694,13.557184,FR,4847,37
Sant'Ambrogio sul Garigliano,41.3903178,13.869113,FR,4848,37
Sant'Andrea del Garigliano,41.3657954,13.8419058,FR,4849,37
Sant'Apollinare,41.4018954,13.8306408,FR,4850,37
Sant'Elia Fiumerapido,41.5396136,13.8654044,FR,4851,37
Santopadre,41.6030178,13.6348314,FR,4852,37
San Vittore del Lazio,41.4642717,13.9355311,FR,4853,37
Serrone,41.8406187,13.0965443,FR,4854,37
Settefrati,41.6702316,13.8502186,FR,4855,37
Sgurgola,41.6706752,13.1497826,FR,4856,37
Sora,41.7200317,13.6136241,FR,4857,37
Strangolagalli,41.6010507,13.4918926,FR,4858,37
Supino,41.6089363,13.2233235,FR,4859,37
Terelle,41.5535159,13.7789364,FR,4860,37
Torre Cajetani,41.7891679,13.2630337,FR,4861,37
Torrice,41.629459,13.3981061,FR,4862,37
Trevi nel Lazio,41.8621836,13.2481022,FR,4863,37
Trivigliano,41.7759048,13.2728173,FR,4864,37
Vallecorsa,41.4446044,13.4057634,FR,4865,37
Vallemaio,41.3660483,13.8115463,FR,4866,37
Vallerotonda,41.5521203,13.9125956,FR,4867,37
Veroli,41.6909554,13.4178744,FR,4868,37
Vicalvi,41.6764548,13.7059293,FR,4869,37
Vico nel Lazio,41.7767455,13.3415941,FR,4870,37
Villa Latina,41.6137671,13.8373523,FR,4871,37
Villa Santa Lucia,41.5090514,13.7697897,FR,4872,37
Villa Santo Stefano,41.5168657,13.3109572,FR,4873,37
Viticuso,41.524562,13.9686767,FR,4874,37
Ailano,41.3907088,14.2035151,CE,4875,22
Alife,41.327084,14.3361567,CE,4876,22
Alvignano,41.244865,14.3367627,CE,4877,22
Arienzo,41.0254871,14.4937922,CE,4878,22
Aversa,40.9730196,14.2062666,CE,4879,22
Baia e Latina,41.3004802,14.250336,CE,4880,22
Bellona,41.1602726,14.2284862,CE,4881,22
Caianello,41.3042111,14.0780686,CE,4882,22
Caiazzo,41.1775086,14.36567,CE,4883,22
Calvi Risorta,41.2155419,14.1310059,CE,4884,22
Camigliano,41.1828387,14.2103519,CE,4885,22
Cancello ed Arnone,41.0734756,14.02597,CE,4886,22
Capodrise,41.0419033,14.3007499,CE,4887,22
Capriati a Volturno,41.4692132,14.1461053,CE,4888,22
Capua,41.1075713,14.2108461,CE,4889,22
Carinaro,40.9888998,14.2169998,CE,4890,22
Carinola,41.1873823,13.9818086,CE,4891,22
Casagiove,41.0821288,14.3111949,CE,4892,22
Casal di Principe,41.0072944,14.1305543,CE,4893,22
Casaluce,41.0022864,14.1943705,CE,4894,22
Casapulla,41.0747169,14.2885526,CE,4895,22
Caserta,41.0746018,14.3324002,CE,4896,22
Castel Campagnano,41.1823429,14.4529983,CE,4897,22
Castel di Sasso,41.1976368,14.2843519,CE,4898,22
Castello del Matese,41.3666998,14.3779086,CE,4899,22
Castel Morrone,41.1202321,14.3576194,CE,4900,22
Castel Volturno,41.0345474,13.9409399,CE,4901,22
Cervino,41.0396526,14.4243386,CE,4902,22
Cesa,40.9624857,14.2304411,CE,4903,22
Ciorlano,41.450419,14.1580438,CE,4904,22
Conca della Campania,41.331684,13.9914183,CE,4905,22
Curti,41.0744369,14.2765515,CE,4906,22
Dragoni,41.2733427,14.3084526,CE,4907,22
Fontegreca,41.4564734,14.1838444,CE,4908,22
Formicola,41.210662,14.2329874,CE,4909,22
Francolise,41.1851613,14.0561847,CE,4910,22
Frignano,40.9949108,14.1794948,CE,4911,22
Gallo Matese,41.4649359,14.2251818,CE,4912,22
Galluccio,41.3414296,13.956126,CE,4913,22
Giano Vetusto,41.2040212,14.193101,CE,4914,22
Gioia Sannitica,41.2995979,14.4438042,CE,4915,22
Grazzanise,41.0901459,14.0982235,CE,4916,22
Gricignano di Aversa,40.9814639,14.2328513,CE,4917,22
